Id;v2a1;hacdor;rooms;hacapo;v14a;refrig;v18q;v18q1;r4h1;r4h2;r4h3;r4m1;r4m2;r4m3;r4t1;r4t2;r4t3;tamhog;tamviv;escolari;hhsize;paredblolad;paredzocalo;paredpreb;pareddes;paredmad;paredzinc;paredfibras;paredother;pisomoscer;pisocemento;pisoother;pisonatur;pisonotiene;pisomadera;techozinc;techoentrepiso;techocane;techootro;cielorazo;abastaguadentro;abastaguafuera;abastaguano;public;planpri;noelec;coopele;dis;estadocivil1;estadocivil2;estadocivil3;estadocivil4;estadocivil5;estadocivil6;estadocivil7;idhogar;hogar_nin;hogar_adul;hogar_mayor;hogar_total;dependency;edjefe;edjefa;meaneduc;bedrooms;overcrowding;computer;television;mobilephone;qmobilephone;lugar1;lugar2;lugar3;lugar4;lugar5;lugar6;age;SQBescolari;SQBage;SQBhogar_total;SQBedjefe;SQBhogar_nin;SQBovercrowding;SQBdependency;SQBmeaned;agesq;Target;sanitario;sanioth;energcocinar;elimbasu;elimoth;epared;etecho;eviv;gender;parentesco;instlevel;tipovivi;tipooth;area
ID_2c640e4a8;165231.6;0;6;0;1;1;1;2;1;1;2;0;4;4;1;5;6;6;6;14;6;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;035bb4b72;2;4;0;6;.5;15;no;12.75;4;1.5;0;1;1;5;1;0;0;0;0;0;26;196;676;36;225;4;2.25;0.25;162.5625;676;4;3;0;2;4;0;3;3;3;0;3;8;1;0;1
ID_953660767;165231.6;0;6;0;1;1;1;2;1;1;2;0;4;4;1;5;6;6;6;11;6;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;035bb4b72;2;4;0;6;.5;15;no;12.75;4;1.5;0;1;1;5;1;0;0;0;0;0;23;121;529;36;225;4;2.25;0.25;162.5625;529;4;3;0;2;4;0;3;3;3;0;3;5;1;0;1
ID_dae66b16a;165231.6;0;6;0;1;1;1;2;1;1;2;0;4;4;1;5;6;6;6;15;6;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;035bb4b72;2;4;0;6;.5;15;no;12.75;4;1.5;0;1;1;5;1;0;0;0;0;0;50;225;2500;36;225;4;2.25;0.25;162.5625;2500;4;3;0;2;4;0;3;3;3;1;1;8;1;0;1
ID_d9a80e857;165231.6;0;6;0;1;1;1;2;1;1;2;0;4;4;1;5;6;6;6;0;6;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;035bb4b72;2;4;0;6;.5;15;no;12.75;4;1.5;0;1;1;5;1;0;0;0;0;0;5;0;25;36;225;4;2.25;0.25;162.5625;25;4;3;0;2;4;0;3;3;3;1;3;1;1;0;1
ID_c3a81afb7;165231.6;0;6;0;1;1;1;2;1;1;2;0;4;4;1;5;6;6;6;11;6;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;035bb4b72;2;4;0;6;.5;15;no;12.75;4;1.5;0;1;1;5;1;0;0;0;0;0;54;121;2916;36;225;4;2.25;0.25;162.5625;2916;4;3;0;2;4;0;3;3;3;0;2;5;1;0;1
ID_e75e4839f;165231.6;0;6;0;1;1;1;2;1;1;2;0;4;4;1;5;6;6;6;9;6;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;035bb4b72;2;4;0;6;.5;15;no;12.75;4;1.5;0;1;1;5;1;0;0;0;0;0;16;81;256;36;225;4;2.25;0.25;162.5625;256;4;3;0;2;4;0;3;3;3;0;3;4;1;0;1
ID_b2bbaf3b5;142635.0;0;5;0;1;1;1;1;0;2;2;0;3;3;0;5;5;5;5;12;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;ad25a11a6;3;2;0;5;1.5;21;no;29.0;3;1.6666666;1;1;1;5;1;0;0;0;0;0;19;144;361;25;441;9;2.7777777;2.25;841.0;361;4;3;0;4;4;0;3;3;3;1;3;8;3;0;1
ID_e79e17428;142635.0;0;5;0;1;1;1;1;0;2;2;0;3;3;0;5;5;5;5;21;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;ad25a11a6;3;2;0;5;1.5;21;no;29.0;3;1.6666666;1;1;1;5;1;0;0;0;0;0;53;441;2809;25;441;9;2.7777777;2.25;841.0;2809;4;3;0;4;4;0;3;3;3;1;1;9;3;0;1
ID_6de35f862;142635.0;0;5;0;1;1;1;1;0;2;2;0;3;3;0;5;5;5;5;14;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;ad25a11a6;3;2;0;5;1.5;21;no;29.0;3;1.6666666;1;1;1;5;1;0;0;0;0;0;43;196;1849;25;441;9;2.7777777;2.25;841.0;1849;4;3;0;4;4;0;3;3;3;0;2;8;3;0;1
ID_769215b79;142635.0;0;5;0;1;1;1;1;0;2;2;0;3;3;0;5;5;5;5;6;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;ad25a11a6;3;2;0;5;1.5;21;no;29.0;3;1.6666666;1;1;1;5;1;0;0;0;0;0;13;36;169;25;441;9;2.7777777;2.25;841.0;169;4;3;0;4;4;0;3;3;3;0;3;3;3;0;1
ID_d1a4752a1;142635.0;0;5;0;1;1;1;1;0;2;2;0;3;3;0;5;5;5;5;11;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;ad25a11a6;3;2;0;5;1.5;21;no;29.0;3;1.6666666;1;1;1;5;1;0;0;0;0;0;18;121;324;25;441;9;2.7777777;2.25;841.0;324;4;3;0;4;4;0;3;3;3;0;3;5;3;0;1
ID_8b8131b09;350000.0;0;5;0;1;1;1;1;0;1;1;0;1;1;0;2;2;2;2;10;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;bc51dceb5;0;2;0;2;no;10;no;8.0;1;2.0;1;0;1;2;1;0;0;0;0;0;57;100;3249;4;100;0;4.0;0.0;64.0;3249;4;2;0;4;4;0;3;3;3;1;1;4;2;0;1
ID_0d614a6ae;350000.0;0;5;0;1;1;1;1;0;1;1;0;1;1;0;2;2;2;2;6;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;bc51dceb5;0;2;0;2;no;10;no;8.0;1;2.0;1;0;1;2;1;0;0;0;0;0;39;36;1521;4;100;0;4.0;0.0;64.0;1521;4;2;0;4;4;0;3;3;3;0;2;3;2;0;1
ID_ee851e915;200000.0;0;4;0;1;1;1;1;0;0;0;1;1;2;1;1;2;2;2;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;4a58b28d9;1;1;0;2;yes;no;11;11.0;3;0.66666669;0;0;1;1;1;0;0;0;0;0;4;0;16;4;0;1;0.44444448;1.0;121.0;16;3;3;0;2;4;0;3;2;3;0;3;1;3;0;1
ID_b480e2850;200000.0;0;4;0;1;1;1;1;0;0;0;1;1;2;1;1;2;2;2;11;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;4a58b28d9;1;1;0;2;yes;no;11;11.0;3;0.66666669;0;0;1;1;1;0;0;0;0;0;30;121;900;4;0;1;0.44444448;1.0;121.0;900;3;3;0;2;4;0;3;2;3;0;1;5;3;0;1
ID_249c853e8;150000.0;0;6;0;1;1;0;0;1;3;4;0;1;1;1;4;5;5;5;11;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2f0b0d670;4;1;0;5;4;no;14;25.0;3;1.6666666;0;1;1;3;1;0;0;0;0;0;19;121;361;25;0;16;2.7777777;16.0;625.0;361;4;2;0;4;4;0;3;3;3;1;3;5;2;0;1
ID_109c11ec7;150000.0;0;6;0;1;1;0;0;1;3;4;0;1;1;1;4;5;5;5;4;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2f0b0d670;4;1;0;5;4;no;14;25.0;3;1.6666666;0;1;1;3;1;0;0;0;0;0;10;16;100;25;0;16;2.7777777;16.0;625.0;100;4;2;0;4;4;0;3;3;3;1;3;2;2;0;1
ID_621ca7588;150000.0;0;6;0;1;1;0;0;1;3;4;0;1;1;1;4;5;5;5;5;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2f0b0d670;4;1;0;5;4;no;14;25.0;3;1.6666666;0;1;1;3;1;0;0;0;0;0;12;25;144;25;0;16;2.7777777;16.0;625.0;144;4;2;0;4;4;0;3;3;3;1;3;2;2;0;1
ID_51645eb24;150000.0;0;6;0;1;1;0;0;1;3;4;0;1;1;1;4;5;5;5;7;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2f0b0d670;4;1;0;5;4;no;14;25.0;3;1.6666666;0;1;1;3;1;0;0;0;0;0;13;49;169;25;0;16;2.7777777;16.0;625.0;169;4;2;0;4;4;0;3;3;3;1;3;4;2;0;1
ID_a0d209603;150000.0;0;6;0;1;1;0;0;1;3;4;0;1;1;1;4;5;5;5;14;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;2f0b0d670;4;1;0;5;4;no;14;25.0;3;1.6666666;0;1;1;3;1;0;0;0;0;0;44;196;1936;25;0;16;2.7777777;16.0;625.0;1936;4;2;0;4;4;0;3;3;3;0;1;8;2;0;1
ID_a544eaea2;165231.6;0;4;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;2;6;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0ddef6fe0;0;2;2;2;8;6;no;4.5;2;1.0;0;0;1;2;1;0;0;0;0;0;77;36;5929;4;36;0;1.0;64.0;20.25;5929;4;3;0;4;4;0;2;1;2;1;1;3;1;0;1
ID_627d0b5d8;165231.6;0;4;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;2;3;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0ddef6fe0;0;2;2;2;8;6;no;4.5;2;1.0;0;0;1;2;1;0;0;0;0;0;75;9;5625;4;36;0;1.0;64.0;20.25;5625;4;3;0;4;4;0;2;1;2;0;2;2;1;0;1
ID_3086f1c10;165231.6;0;4;0;1;1;1;1;1;1;2;0;2;2;1;3;4;4;4;6;4;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;fb5f0ae6c;1;3;0;4;.33333334;no;6;6.0;2;2.0;0;0;1;3;1;0;0;0;0;0;36;36;1296;16;0;1;4.0;0.11111112;36.0;1296;3;3;0;4;4;0;3;3;3;1;3;3;1;0;1
ID_1a56f1fdb;165231.6;0;4;0;1;1;1;1;1;1;2;0;2;2;1;3;4;4;4;6;4;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;fb5f0ae6c;1;3;0;4;.33333334;no;6;6.0;2;2.0;0;0;1;3;1;0;0;0;0;0;25;36;625;16;0;1;4.0;0.11111112;36.0;625;3;3;0;4;4;0;3;3;3;0;3;3;1;0;1
ID_6237ea146;165231.6;0;4;0;1;1;1;1;1;1;2;0;2;2;1;3;4;4;4;6;4;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;fb5f0ae6c;1;3;0;4;.33333334;no;6;6.0;2;2.0;0;0;1;3;1;0;0;0;0;0;60;36;3600;16;0;1;4.0;0.11111112;36.0;3600;3;3;0;4;4;0;3;3;3;0;1;3;1;0;1
ID_3d1e063e3;165231.6;0;4;0;1;1;1;1;1;1;2;0;2;2;1;3;4;4;4;0;4;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;fb5f0ae6c;1;3;0;4;.33333334;no;6;6.0;2;2.0;0;0;1;3;1;0;0;0;0;0;0;0;0;16;0;1;4.0;0.11111112;36.0;0;3;3;0;4;4;0;3;3;3;1;6;1;1;0;1
ID_2c3d365c1;165231.6;0;4;0;1;1;0;0;0;2;2;0;1;1;0;3;3;3;3;15;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3fe0d816a;0;3;0;3;no;15;no;14.0;2;1.5;1;0;1;3;1;0;0;0;0;0;45;225;2025;9;225;0;2.25;0.0;196.0;2025;4;3;0;4;4;0;3;3;3;1;1;8;1;0;1
ID_6b35bb60e;165231.6;0;4;0;1;1;0;0;0;2;2;0;1;1;0;3;3;3;3;14;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;3fe0d816a;0;3;0;3;no;15;no;14.0;2;1.5;1;0;1;3;1;0;0;0;0;0;24;196;576;9;225;0;2.25;0.0;196.0;576;4;3;0;4;4;0;3;3;3;1;3;8;1;0;1
ID_3e77c20af;165231.6;0;4;0;1;1;0;0;0;2;2;0;1;1;0;3;3;3;3;13;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3fe0d816a;0;3;0;3;no;15;no;14.0;2;1.5;1;0;1;3;1;0;0;0;0;0;44;169;1936;9;225;0;2.25;0.0;196.0;1936;4;3;0;4;4;0;3;3;3;0;2;8;1;0;1
ID_196320150;165231.6;0;5;0;1;1;0;0;1;1;2;1;2;3;2;3;5;5;5;11;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;bf9e5501b;2;3;1;5;1.5;no;11;9.333333;3;1.6666666;0;1;1;3;1;0;0;0;0;0;20;121;400;25;0;4;2.7777777;2.25;87.11110699999999;400;1;3;0;4;4;0;1;1;2;0;3;5;1;0;1
ID_4a49126fc;165231.6;0;5;0;1;1;0;0;1;1;2;1;2;3;2;3;5;5;5;11;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;bf9e5501b;2;3;1;5;1.5;no;11;9.333333;3;1.6666666;0;1;1;3;1;0;0;0;0;0;45;121;2025;25;0;4;2.7777777;2.25;87.11110699999999;2025;1;3;0;4;4;0;1;1;2;0;1;5;1;0;1
ID_b10499b87;165231.6;0;5;0;1;1;0;0;1;1;2;1;2;3;2;3;5;5;5;6;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;bf9e5501b;2;3;1;5;1.5;no;11;9.333333;3;1.6666666;0;1;1;3;1;0;0;0;0;0;73;36;5329;25;0;4;2.7777777;2.25;87.11110699999999;5329;1;3;0;4;4;0;1;1;2;1;7;3;1;0;1
ID_8a4c766e6;165231.6;0;5;0;1;1;0;0;1;1;2;1;2;3;2;3;5;5;5;0;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;bf9e5501b;2;3;1;5;1.5;no;11;9.333333;3;1.6666666;0;1;1;3;1;0;0;0;0;0;0;0;0;25;0;4;2.7777777;2.25;87.11110699999999;0;1;3;0;4;4;0;1;1;2;0;6;1;1;0;1
ID_0f1d4d11e;165231.6;0;5;0;1;1;0;0;1;1;2;1;2;3;2;3;5;5;5;4;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;bf9e5501b;2;3;1;5;1.5;no;11;9.333333;3;1.6666666;0;1;1;3;1;0;0;0;0;0;11;16;121;25;0;4;2.7777777;2.25;87.11110699999999;121;1;3;0;4;4;0;1;1;2;1;3;2;1;0;1
ID_f44022bca;165231.6;0;5;0;1;1;0;0;0;2;2;0;2;2;0;4;4;4;4;5;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;051f67b16;1;3;1;4;yes;6;no;7.666666499999999;3;1.3333334;0;1;1;4;1;0;0;0;0;0;12;25;144;16;36;1;1.7777778999999998;1.0;58.777775;144;3;3;0;2;4;0;3;2;3;1;6;2;1;0;1
ID_fcd8aed01;165231.6;0;5;0;1;1;0;0;0;2;2;0;2;2;0;4;4;4;4;11;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;051f67b16;1;3;1;4;yes;6;no;7.666666499999999;3;1.3333334;0;1;1;4;1;0;0;0;0;0;39;121;1521;16;36;1;1.7777778999999998;1.0;58.777775;1521;3;3;0;2;4;0;3;2;3;0;3;5;1;0;1
ID_d43697f10;165231.6;0;5;0;1;1;0;0;0;2;2;0;2;2;0;4;4;4;4;6;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;051f67b16;1;3;1;4;yes;6;no;7.666666499999999;3;1.3333334;0;1;1;4;1;0;0;0;0;0;63;36;3969;16;36;1;1.7777778999999998;1.0;58.777775;3969;3;3;0;2;4;0;3;2;3;0;2;3;1;0;1
ID_7208f77ef;165231.6;0;5;0;1;1;0;0;0;2;2;0;2;2;0;4;4;4;4;6;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;051f67b16;1;3;1;4;yes;6;no;7.666666499999999;3;1.3333334;0;1;1;4;1;0;0;0;0;0;75;36;5625;16;36;1;1.7777778999999998;1.0;58.777775;5625;3;3;0;2;4;0;3;2;3;1;1;3;1;0;1
ID_2a535cb9d;165231.6;0;6;0;1;1;0;0;0;0;0;0;1;1;0;1;1;1;1;5;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;3a3346eff;0;1;1;1;8;no;5;5.0;2;0.5;0;0;1;1;1;0;0;0;0;0;68;25;4624;1;0;0;0.25;64.0;25.0;4624;2;3;0;2;4;0;3;1;2;0;1;2;1;0;1
ID_afcdc0738;165231.6;0;5;0;1;1;0;0;0;1;1;0;2;2;0;3;3;3;3;13;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;ea86330e8;0;3;1;3;.5;no;2;8.666667;3;1.0;0;1;1;2;1;0;0;0;0;0;23;169;529;9;0;0;1.0;0.25;75.111115;529;4;3;0;2;4;0;3;3;3;1;6;8;1;0;1
ID_6b9a04176;165231.6;0;5;0;1;1;0;0;0;1;1;0;2;2;0;3;3;3;3;11;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;ea86330e8;0;3;1;3;.5;no;2;8.666667;3;1.0;0;1;1;2;1;0;0;0;0;0;45;121;2025;9;0;0;1.0;0.25;75.111115;2025;4;3;0;2;4;0;3;3;3;0;3;5;1;0;1
ID_8b4e8ecd3;165231.6;0;5;0;1;1;0;0;0;1;1;0;2;2;0;3;3;3;3;2;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;ea86330e8;0;3;1;3;.5;no;2;8.666667;3;1.0;0;1;1;2;1;0;0;0;0;0;72;4;5184;9;0;0;1.0;0.25;75.111115;5184;4;3;0;2;4;0;3;3;3;0;1;2;1;0;1
ID_47a177702;165231.6;0;5;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;2;11;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;09cc036c4;0;2;0;2;no;2;no;6.5;2;1.0;0;0;1;2;1;0;0;0;0;0;56;121;3136;4;4;0;1.0;0.0;42.25;3136;4;2;0;2;4;0;3;3;3;0;2;5;1;0;1
ID_a5a03841a;165231.6;0;5;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;2;2;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;09cc036c4;0;2;0;2;no;2;no;6.5;2;1.0;0;0;1;2;1;0;0;0;0;0;61;4;3721;4;4;0;1.0;0.0;42.25;3721;4;2;0;2;4;0;3;3;3;1;1;2;1;0;1
ID_c6ebf2eb3;165231.6;0;5;0;1;1;0;0;1;1;2;1;1;2;2;2;4;4;4;0;4;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;cc658ff3f;2;2;0;4;yes;15;no;16.0;3;1.3333334;0;1;1;2;1;0;0;0;0;0;3;0;9;16;225;4;1.7777778999999998;1.0;256.0;9;4;3;0;2;4;0;3;3;3;0;3;1;1;0;1
ID_3aa0eb39a;165231.6;0;5;0;1;1;0;0;1;1;2;1;1;2;2;2;4;4;4;17;4;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;cc658ff3f;2;2;0;4;yes;15;no;16.0;3;1.3333334;0;1;1;2;1;0;0;0;0;0;37;289;1369;16;225;4;1.7777778999999998;1.0;256.0;1369;4;3;0;2;4;0;3;3;3;0;2;9;1;0;1
ID_fb18eaa05;165231.6;0;5;0;1;1;0;0;1;1;2;1;1;2;2;2;4;4;4;15;4;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;cc658ff3f;2;2;0;4;yes;15;no;16.0;3;1.3333334;0;1;1;2;1;0;0;0;0;0;39;225;1521;16;225;4;1.7777778999999998;1.0;256.0;1521;4;3;0;2;4;0;3;3;3;1;1;8;1;0;1
ID_add1c87d0;165231.6;0;5;0;1;1;0;0;1;1;2;1;1;2;2;2;4;4;4;0;4;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;cc658ff3f;2;2;0;4;yes;15;no;16.0;3;1.3333334;0;1;1;2;1;0;0;0;0;0;5;0;25;16;225;4;1.7777778999999998;1.0;256.0;25;4;3;0;2;4;0;3;3;3;1;3;1;1;0;1
ID_68812b4fd;150000.0;0;5;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;2;15;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2a0fd5a7f;0;2;0;2;no;no;15;15.0;2;1.0;0;1;1;2;1;0;0;0;0;0;29;225;841;4;0;0;1.0;0.0;225.0;841;4;3;0;2;4;0;3;3;3;1;2;8;3;0;1
ID_4cdb0c3c8;150000.0;0;5;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;2;15;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2a0fd5a7f;0;2;0;2;no;no;15;15.0;2;1.0;0;1;1;2;1;0;0;0;0;0;31;225;961;4;0;0;1.0;0.0;225.0;961;4;3;0;2;4;0;3;3;3;0;1;8;3;0;1
ID_bb5ef1ab2;165231.6;0;6;0;1;1;0;0;0;1;1;0;3;3;0;4;4;4;4;11;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;63f3a0d4f;1;3;0;4;.33333334;no;8;14.0;4;1.0;0;1;1;4;1;0;0;0;0;0;54;121;2916;16;0;1;1.0;0.11111112;196.0;2916;3;3;0;4;4;0;3;3;3;0;9;5;1;0;1
ID_adb8dd94b;165231.6;0;6;0;1;1;0;0;0;1;1;0;3;3;0;4;4;4;4;8;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;63f3a0d4f;1;3;0;4;.33333334;no;8;14.0;4;1.0;0;1;1;4;1;0;0;0;0;0;53;64;2809;16;0;1;1.0;0.11111112;196.0;2809;3;3;0;4;4;0;3;3;3;0;1;4;1;0;1
ID_7f0401f61;165231.6;0;6;0;1;1;0;0;0;1;1;0;3;3;0;4;4;4;4;12;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;63f3a0d4f;1;3;0;4;.33333334;no;8;14.0;4;1.0;0;1;1;4;1;0;0;0;0;0;23;144;529;16;0;1;1.0;0.11111112;196.0;529;3;3;0;4;4;0;3;3;3;0;3;7;1;0;1
ID_5e6a0ee94;165231.6;0;6;0;1;1;0;0;0;1;1;0;3;3;0;4;4;4;4;11;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;63f3a0d4f;1;3;0;4;.33333334;no;8;14.0;4;1.0;0;1;1;4;1;0;0;0;0;0;18;121;324;16;0;1;1.0;0.11111112;196.0;324;3;3;0;4;4;0;3;3;3;1;3;5;1;0;1
ID_7ab6edbb8;165231.6;0;5;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;2;11;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;95ac7f0d9;0;2;0;2;no;no;11;10.0;3;0.66666669;0;0;1;2;1;0;0;0;0;0;46;121;2116;4;0;0;0.44444448;0.0;100.0;2116;4;3;0;4;4;0;3;3;3;0;1;5;1;0;1
ID_d7cc9395f;165231.6;0;5;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;2;9;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;95ac7f0d9;0;2;0;2;no;no;11;10.0;3;0.66666669;0;0;1;2;1;0;0;0;0;0;40;81;1600;4;0;0;0.44444448;0.0;100.0;1600;4;3;0;4;4;0;3;3;3;1;2;4;1;0;1
